country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Thailand,2010,male,5-14 years,16,4496770,0.36,Thailand2010,0.716,"341,105,009,515",5707,Generation Z
Thailand,2010,female,5-14 years,14,4244226,0.33,Thailand2010,0.716,"341,105,009,515",5707,Generation Z
Thailand,2011,male,25-34 years,782,5237957,14.93,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,male,75+ years,112,827970,13.53,Thailand2011,0.721,"370,818,747,397",6153,Silent
Thailand,2011,male,35-54 years,1227,9897542,12.4,Thailand2011,0.721,"370,818,747,397",6153,Generation X
Thailand,2011,male,55-74 years,488,4266668,11.44,Thailand2011,0.721,"370,818,747,397",6153,Boomers
Thailand,2011,male,15-24 years,357,4929387,7.24,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,female,75+ years,56,1205643,4.64,Thailand2011,0.721,"370,818,747,397",6153,Silent
Thailand,2011,female,55-74 years,217,4948016,4.39,Thailand2011,0.721,"370,818,747,397",6153,Boomers
Thailand,2011,female,35-54 years,361,10474832,3.45,Thailand2011,0.721,"370,818,747,397",6153,Generation X
Thailand,2011,female,25-34 years,147,5172436,2.84,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,female,15-24 years,95,4723611,2.01,Thailand2011,0.721,"370,818,747,397",6153,Millenials
Thailand,2011,male,5-14 years,19,4413405,0.43,Thailand2011,0.721,"370,818,747,397",6153,Generation Z
Thailand,2011,female,5-14 years,12,4164365,0.29,Thailand2011,0.721,"370,818,747,397",6153,Generation Z
Thailand,2012,male,75+ years,136,869252,15.65,Thailand2012,0.724,"397,558,094,270",6584,Silent
Thailand,2012,male,25-34 years,721,5121552,14.08,Thailand2012,0.724,"397,558,094,270",6584,Millenials
Thailand,2012,male,55-74 years,581,4433963,13.1,Thailand2012,0.724,"397,558,094,270",6584,Boomers
Thailand,2012,male,35-54 years,1234,9949264,12.4,Thailand2012,0.724,"397,558,094,270",6584,Generation X
Thailand,2012,male,15-24 years,369,4938617,7.47,Thailand2012,0.724,"397,558,094,270",6584,Millenials
Thailand,2012,female,55-74 years,222,5145957,4.31,Thailand2012,0.724,"397,558,094,270",6584,Boomers
Thailand,2012,female,75+ years,54,1265466,4.27,Thailand2012,0.724,"397,558,094,270",6584,Silent
Thailand,2012,female,35-54 years,394,10521850,3.74,Thailand2012,0.724,"397,558,094,270",6584,Generation X
Thailand,2012,female,25-34 years,162,5050719,3.21,Thailand2012,0.724,"397,558,094,270",6584,Millenials
Thailand,2012,female,15-24 years,84,4728702,1.78,Thailand2012,0.724,"397,558,094,270",6584,Millenials
Thailand,2012,female,5-14 years,14,4056666,0.35,Thailand2012,0.724,"397,558,094,270",6584,Generation Z
Thailand,2012,male,5-14 years,14,4300247,0.33,Thailand2012,0.724,"397,558,094,270",6584,Generation Z
Thailand,2013,male,75+ years,152,937427,16.21,Thailand2013,0.724,"420,333,333,333",6917,Silent
Thailand,2013,male,25-34 years,706,5038432,14.01,Thailand2013,0.724,"420,333,333,333",6917,Millenials
Thailand,2013,male,35-54 years,1313,10032499,13.09,Thailand2013,0.724,"420,333,333,333",6917,Generation X
Thailand,2013,male,55-74 years,586,4596763,12.75,Thailand2013,0.724,"420,333,333,333",6917,Boomers
Thailand,2013,male,15-24 years,331,4956860,6.68,Thailand2013,0.724,"420,333,333,333",6917,Millenials
Thailand,2013,female,75+ years,64,1362800,4.7,Thailand2013,0.724,"420,333,333,333",6917,Silent
Thailand,2013,female,35-54 years,382,10594744,3.61,Thailand2013,0.724,"420,333,333,333",6917,Generation X
Thailand,2013,female,55-74 years,190,5336311,3.56,Thailand2013,0.724,"420,333,333,333",6917,Boomers
Thailand,2013,female,25-34 years,126,4960889,2.54,Thailand2013,0.724,"420,333,333,333",6917,Millenials
Thailand,2013,female,15-24 years,88,4741021,1.86,Thailand2013,0.724,"420,333,333,333",6917,Millenials
Thailand,2013,male,5-14 years,17,4224575,0.4,Thailand2013,0.724,"420,333,333,333",6917,Generation Z
Thailand,2013,female,5-14 years,6,3984166,0.15,Thailand2013,0.724,"420,333,333,333",6917,Generation Z
Thailand,2014,male,25-34 years,682,4969108,13.72,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,male,75+ years,137,1005485,13.63,Thailand2014,0.726,"407,339,361,696",6662,Silent
Thailand,2014,male,55-74 years,632,4771792,13.24,Thailand2014,0.726,"407,339,361,696",6662,Boomers
Thailand,2014,male,35-54 years,1274,10095367,12.62,Thailand2014,0.726,"407,339,361,696",6662,Generation X
Thailand,2014,male,15-24 years,337,4935213,6.83,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,female,75+ years,71,1458962,4.87,Thailand2014,0.726,"407,339,361,696",6662,Silent
Thailand,2014,female,55-74 years,240,5539928,4.33,Thailand2014,0.726,"407,339,361,696",6662,Boomers
Thailand,2014,female,35-54 years,388,10644118,3.65,Thailand2014,0.726,"407,339,361,696",6662,Generation X
Thailand,2014,female,25-34 years,116,4883263,2.38,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,female,15-24 years,49,4717317,1.04,Thailand2014,0.726,"407,339,361,696",6662,Millenials
Thailand,2014,female,5-14 years,14,3940160,0.36,Thailand2014,0.726,"407,339,361,696",6662,Generation Z
Thailand,2014,male,5-14 years,12,4179206,0.29,Thailand2014,0.726,"407,339,361,696",6662,Generation Z
Thailand,2015,male,75+ years,174,1068139,16.29,Thailand2015,,"401,399,422,443",6552,Silent
Thailand,2015,male,35-54 years,1482,10101149,14.67,Thailand2015,,"401,399,422,443",6552,Generation X
Thailand,2015,male,55-74 years,718,4990958,14.39,Thailand2015,,"401,399,422,443",6552,Boomers
Thailand,2015,male,25-34 years,663,4873464,13.6,Thailand2015,,"401,399,422,443",6552,Millenials
Thailand,2015,male,15-24 years,317,4847684,6.54,Thailand2015,,"401,399,422,443",6552,Millenials
Thailand,2015,female,55-74 years,248,5795996,4.28,Thailand2015,,"401,399,422,443",6552,Boomers
Thailand,2015,female,75+ years,63,1527522,4.12,Thailand2015,,"401,399,422,443",6552,Silent
Thailand,2015,female,35-54 years,363,10646859,3.41,Thailand2015,,"401,399,422,443",6552,Generation X
Thailand,2015,female,25-34 years,96,4783703,2.01,Thailand2015,,"401,399,422,443",6552,Millenials
Thailand,2015,female,15-24 years,55,4632371,1.19,Thailand2015,,"401,399,422,443",6552,Millenials
Thailand,2015,female,5-14 years,14,3881727,0.36,Thailand2015,,"401,399,422,443",6552,Generation Z
Thailand,2015,male,5-14 years,12,4111704,0.29,Thailand2015,,"401,399,422,443",6552,Generation Z
Thailand,2016,male,55-74 years,734,5203957,14.1,Thailand2016,,"411,755,164,833",6713,Boomers
Thailand,2016,male,35-54 years,1421,10084647,14.09,Thailand2016,,"411,755,164,833",6713,Generation X
Thailand,2016,male,75+ years,152,1124052,13.52,Thailand2016,,"411,755,164,833",6713,Silent
Thailand,2016,male,25-34 years,646,4796355,13.47,Thailand2016,,"411,755,164,833",6713,Millenials
Thailand,2016,male,15-24 years,322,4736305,6.8,Thailand2016,,"411,755,164,833",6713,Millenials
Thailand,2016,female,75+ years,69,1589015,4.34,Thailand2016,,"411,755,164,833",6713,Silent
Thailand,2016,female,55-74 years,222,6049756,3.67,Thailand2016,,"411,755,164,833",6713,Boomers
Thailand,2016,female,35-54 years,375,10629684,3.53,Thailand2016,,"411,755,164,833",6713,Generation X
Thailand,2016,female,25-34 years,116,4702656,2.47,Thailand2016,,"411,755,164,833",6713,Millenials
Thailand,2016,female,15-24 years,60,4525574,1.33,Thailand2016,,"411,755,164,833",6713,Millenials
Trinidad and Tobago,1985,male,35-54 years,9,100000,9,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Silent
Trinidad and Tobago,1985,male,25-34 years,8,93000,8.6,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Boomers
Trinidad and Tobago,1985,male,55-74 years,2,51000,3.92,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,G.I. Generation
Trinidad and Tobago,1985,male,15-24 years,4,123000,3.25,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Generation X
Trinidad and Tobago,1985,female,15-24 years,3,123000,2.44,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Generation X
Trinidad and Tobago,1985,female,25-34 years,2,93000,2.15,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Boomers
Trinidad and Tobago,1985,male,5-14 years,1,124000,0.81,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Generation X
Trinidad and Tobago,1985,female,35-54 years,0,102000,0,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Silent
Trinidad and Tobago,1985,female,5-14 years,0,121000,0,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,Generation X
Trinidad and Tobago,1985,female,55-74 years,0,55000,0,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,G.I. Generation
Trinidad and Tobago,1985,female,75+ years,0,14000,0,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,G.I. Generation
Trinidad and Tobago,1985,male,75+ years,0,9000,0,Trinidad and Tobago1985,0.673,"7,375,918,367",7317,G.I. Generation
Trinidad and Tobago,1986,male,25-34 years,25,100800,24.8,Trinidad and Tobago1986,,"4,794,444,444",4516,Boomers
Trinidad and Tobago,1986,male,35-54 years,21,106900,19.64,Trinidad and Tobago1986,,"4,794,444,444",4516,Silent
Trinidad and Tobago,1986,male,55-74 years,8,51800,15.44,Trinidad and Tobago1986,,"4,794,444,444",4516,G.I. Generation
Trinidad and Tobago,1986,male,75+ years,1,9200,10.87,Trinidad and Tobago1986,,"4,794,444,444",4516,G.I. Generation
Trinidad and Tobago,1986,male,15-24 years,13,129300,10.05,Trinidad and Tobago1986,,"4,794,444,444",4516,Generation X
Trinidad and Tobago,1986,female,15-24 years,12,130300,9.21,Trinidad and Tobago1986,,"4,794,444,444",4516,Generation X
Trinidad and Tobago,1986,female,25-34 years,9,100800,8.93,Trinidad and Tobago1986,,"4,794,444,444",4516,Boomers
Trinidad and Tobago,1986,female,75+ years,1,12200,8.2,Trinidad and Tobago1986,,"4,794,444,444",4516,G.I. Generation
Trinidad and Tobago,1986,female,35-54 years,9,109900,8.19,Trinidad and Tobago1986,,"4,794,444,444",4516,Silent
Trinidad and Tobago,1986,female,55-74 years,4,56900,7.03,Trinidad and Tobago1986,,"4,794,444,444",4516,G.I. Generation
Trinidad and Tobago,1986,male,5-14 years,1,130300,0.77,Trinidad and Tobago1986,,"4,794,444,444",4516,Generation X
Trinidad and Tobago,1986,female,5-14 years,0,123200,0,Trinidad and Tobago1986,,"4,794,444,444",4516,Generation X
Trinidad and Tobago,1987,male,75+ years,4,9300,43.01,Trinidad and Tobago1987,,"4,797,777,778",4449,G.I. Generation
Trinidad and Tobago,1987,male,25-34 years,30,102500,29.27,Trinidad and Tobago1987,,"4,797,777,778",4449,Boomers
Trinidad and Tobago,1987,male,35-54 years,23,108600,21.18,Trinidad and Tobago1987,,"4,797,777,778",4449,Silent
Trinidad and Tobago,1987,male,15-24 years,25,131200,19.05,Trinidad and Tobago1987,,"4,797,777,778",4449,Generation X
Trinidad and Tobago,1987,male,55-74 years,9,52700,17.08,Trinidad and Tobago1987,,"4,797,777,778",4449,G.I. Generation
Trinidad and Tobago,1987,female,35-54 years,9,111700,8.06,Trinidad and Tobago1987,,"4,797,777,778",4449,Silent
Trinidad and Tobago,1987,female,25-34 years,7,102500,6.83,Trinidad and Tobago1987,,"4,797,777,778",4449,Boomers
Trinidad and Tobago,1987,female,15-24 years,8,132200,6.05,Trinidad and Tobago1987,,"4,797,777,778",4449,Generation X
Trinidad and Tobago,1987,female,55-74 years,2,57900,3.45,Trinidad and Tobago1987,,"4,797,777,778",4449,G.I. Generation
Trinidad and Tobago,1987,female,5-14 years,1,125100,0.8,Trinidad and Tobago1987,,"4,797,777,778",4449,Generation X
Trinidad and Tobago,1987,male,5-14 years,1,132300,0.76,Trinidad and Tobago1987,,"4,797,777,778",4449,Generation X
Trinidad and Tobago,1987,female,75+ years,0,12300,0,Trinidad and Tobago1987,,"4,797,777,778",4449,G.I. Generation
Trinidad and Tobago,1988,male,75+ years,5,9400,53.19,Trinidad and Tobago1988,,"4,496,852,073",4104,G.I. Generation
Trinidad and Tobago,1988,male,25-34 years,39,104100,37.46,Trinidad and Tobago1988,,"4,496,852,073",4104,Boomers
Trinidad and Tobago,1988,male,55-74 years,20,53500,37.38,Trinidad and Tobago1988,,"4,496,852,073",4104,G.I. Generation
Trinidad and Tobago,1988,male,35-54 years,32,110300,29.01,Trinidad and Tobago1988,,"4,496,852,073",4104,Silent
Trinidad and Tobago,1988,male,15-24 years,22,133500,16.48,Trinidad and Tobago1988,,"4,496,852,073",4104,Generation X
Trinidad and Tobago,1988,female,75+ years,2,12400,16.13,Trinidad and Tobago1988,,"4,496,852,073",4104,G.I. Generation
Trinidad and Tobago,1988,female,25-34 years,16,104100,15.37,Trinidad and Tobago1988,,"4,496,852,073",4104,Boomers
Trinidad and Tobago,1988,female,35-54 years,13,113400,11.46,Trinidad and Tobago1988,,"4,496,852,073",4104,Silent
Trinidad and Tobago,1988,female,15-24 years,10,134500,7.43,Trinidad and Tobago1988,,"4,496,852,073",4104,Generation X
Trinidad and Tobago,1988,female,5-14 years,4,127200,3.14,Trinidad and Tobago1988,,"4,496,852,073",4104,Generation X
Trinidad and Tobago,1988,female,55-74 years,1,58700,1.7,Trinidad and Tobago1988,,"4,496,852,073",4104,G.I. Generation
Trinidad and Tobago,1988,male,5-14 years,0,134500,0,Trinidad and Tobago1988,,"4,496,852,073",4104,Generation X
Trinidad and Tobago,1989,male,35-54 years,45,111000,40.54,Trinidad and Tobago1989,,"4,323,058,824",4040,Silent
Trinidad and Tobago,1989,male,25-34 years,37,105000,35.24,Trinidad and Tobago1989,,"4,323,058,824",4040,Boomers
Trinidad and Tobago,1989,male,55-74 years,15,52000,28.85,Trinidad and Tobago1989,,"4,323,058,824",4040,G.I. Generation
Trinidad and Tobago,1989,male,15-24 years,30,116000,25.86,Trinidad and Tobago1989,,"4,323,058,824",4040,Generation X
Trinidad and Tobago,1989,male,75+ years,2,9000,22.22,Trinidad and Tobago1989,,"4,323,058,824",4040,G.I. Generation
Trinidad and Tobago,1989,female,15-24 years,20,116000,17.24,Trinidad and Tobago1989,,"4,323,058,824",4040,Generation X
Trinidad and Tobago,1989,female,35-54 years,11,115000,9.57,Trinidad and Tobago1989,,"4,323,058,824",4040,Silent
Trinidad and Tobago,1989,female,75+ years,1,15000,6.67,Trinidad and Tobago1989,,"4,323,058,824",4040,G.I. Generation
Trinidad and Tobago,1989,female,25-34 years,5,107000,4.67,Trinidad and Tobago1989,,"4,323,058,824",4040,Boomers
Trinidad and Tobago,1989,female,55-74 years,2,56000,3.57,Trinidad and Tobago1989,,"4,323,058,824",4040,G.I. Generation
Trinidad and Tobago,1989,male,5-14 years,3,136000,2.21,Trinidad and Tobago1989,,"4,323,058,824",4040,Generation X
Trinidad and Tobago,1989,female,5-14 years,2,132000,1.52,Trinidad and Tobago1989,,"4,323,058,824",4040,Generation X
Trinidad and Tobago,1990,male,25-34 years,43,107000,40.19,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Boomers
Trinidad and Tobago,1990,male,55-74 years,16,52000,30.77,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,G.I. Generation
Trinidad and Tobago,1990,male,35-54 years,34,113000,30.09,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Silent
Trinidad and Tobago,1990,male,15-24 years,30,115000,26.09,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Generation X
Trinidad and Tobago,1990,female,15-24 years,17,114000,14.91,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Generation X
Trinidad and Tobago,1990,male,75+ years,1,10000,10,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,G.I. Generation
Trinidad and Tobago,1990,female,35-54 years,11,119000,9.24,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Silent
Trinidad and Tobago,1990,female,55-74 years,5,57000,8.77,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,G.I. Generation
Trinidad and Tobago,1990,female,25-34 years,8,109000,7.34,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Boomers
Trinidad and Tobago,1990,female,75+ years,1,16500,6.06,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,G.I. Generation
Trinidad and Tobago,1990,female,5-14 years,3,136000,2.21,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Generation X
Trinidad and Tobago,1990,male,5-14 years,1,140000,0.71,Trinidad and Tobago1990,0.673,"5,068,000,000",4656,Generation X
Trinidad and Tobago,1991,male,15-24 years,42,114000,36.84,Trinidad and Tobago1991,,"5,307,905,882",4817,Generation X
Trinidad and Tobago,1991,male,55-74 years,16,52000,30.77,Trinidad and Tobago1991,,"5,307,905,882",4817,Silent
Trinidad and Tobago,1991,male,25-34 years,32,108000,29.63,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
Trinidad and Tobago,1991,male,35-54 years,27,117000,23.08,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
Trinidad and Tobago,1991,female,15-24 years,11,113000,9.73,Trinidad and Tobago1991,,"5,307,905,882",4817,Generation X
Trinidad and Tobago,1991,female,35-54 years,8,121000,6.61,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
Trinidad and Tobago,1991,female,75+ years,1,16000,6.25,Trinidad and Tobago1991,,"5,307,905,882",4817,G.I. Generation
Trinidad and Tobago,1991,female,25-34 years,4,111000,3.6,Trinidad and Tobago1991,,"5,307,905,882",4817,Boomers
Trinidad and Tobago,1991,female,55-74 years,2,58000,3.45,Trinidad and Tobago1991,,"5,307,905,882",4817,Silent
Trinidad and Tobago,1991,female,5-14 years,4,139000,2.88,Trinidad and Tobago1991,,"5,307,905,882",4817,Millenials
Trinidad and Tobago,1991,male,5-14 years,1,143000,0.7,Trinidad and Tobago1991,,"5,307,905,882",4817,Millenials
Trinidad and Tobago,1991,male,75+ years,0,10000,0,Trinidad and Tobago1991,,"5,307,905,882",4817,G.I. Generation
Trinidad and Tobago,1992,male,75+ years,7,13700,51.09,Trinidad and Tobago1992,,"5,439,552,941",4803,G.I. Generation
Trinidad and Tobago,1992,male,25-34 years,37,113500,32.6,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
Trinidad and Tobago,1992,male,35-54 years,44,140500,31.32,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
Trinidad and Tobago,1992,male,55-74 years,16,61400,26.06,Trinidad and Tobago1992,,"5,439,552,941",4803,Silent
Trinidad and Tobago,1992,male,15-24 years,31,121600,25.49,Trinidad and Tobago1992,,"5,439,552,941",4803,Generation X
Trinidad and Tobago,1992,female,15-24 years,9,102800,8.75,Trinidad and Tobago1992,,"5,439,552,941",4803,Generation X
Trinidad and Tobago,1992,female,25-34 years,6,98600,6.09,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
Trinidad and Tobago,1992,female,55-74 years,3,56500,5.31,Trinidad and Tobago1992,,"5,439,552,941",4803,Silent
Trinidad and Tobago,1992,female,35-54 years,5,121800,4.11,Trinidad and Tobago1992,,"5,439,552,941",4803,Boomers
Trinidad and Tobago,1992,female,5-14 years,3,131500,2.28,Trinidad and Tobago1992,,"5,439,552,941",4803,Millenials
Trinidad and Tobago,1992,male,5-14 years,2,155000,1.29,Trinidad and Tobago1992,,"5,439,552,941",4803,Millenials
Trinidad and Tobago,1992,female,75+ years,0,15700,0,Trinidad and Tobago1992,,"5,439,552,941",4803,G.I. Generation
Trinidad and Tobago,1993,male,35-54 years,59,144600,40.8,Trinidad and Tobago1993,,"4,669,488,516",4066,Boomers
Trinidad and Tobago,1993,male,25-34 years,46,113000,40.71,Trinidad and Tobago1993,,"4,669,488,516",4066,Boomers
