country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year,gdp_for_year ($),gdp_per_capita ($),generation
Mauritius,2012,female,35-54 years,5,186881,2.68,Mauritius2012,0.772,11668685524,9884,Generation X
Mauritius,2012,female,5-14 years,2,89061,2.25,Mauritius2012,0.772,11668685524,9884,Generation Z
Mauritius,2012,female,55-74 years,2,102269,1.96,Mauritius2012,0.772,11668685524,9884,Boomers
Mauritius,2012,male,5-14 years,1,92585,1.08,Mauritius2012,0.772,11668685524,9884,Generation Z
Mauritius,2013,male,25-34 years,19,91452,20.78,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,male,35-54 years,33,178200,18.52,Mauritius2013,0.775,12129642296,10572,Generation X
Mauritius,2013,male,15-24 years,17,96237,17.66,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,male,75+ years,2,14627,13.67,Mauritius2013,0.775,12129642296,10572,Silent
Mauritius,2013,male,55-74 years,12,95695,12.54,Mauritius2013,0.775,12129642296,10572,Boomers
Mauritius,2013,female,15-24 years,8,94321,8.48,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,female,5-14 years,2,87604,2.28,Mauritius2013,0.775,12129642296,10572,Generation Z
Mauritius,2013,female,35-54 years,3,176180,1.7,Mauritius2013,0.775,12129642296,10572,Generation X
Mauritius,2013,female,25-34 years,1,89909,1.11,Mauritius2013,0.775,12129642296,10572,Millenials
Mauritius,2013,female,55-74 years,1,107634,0.93,Mauritius2013,0.775,12129642296,10572,Boomers
Mauritius,2013,female,75+ years,0,24625,0,Mauritius2013,0.775,12129642296,10572,Silent
Mauritius,2013,male,5-14 years,0,90906,0,Mauritius2013,0.775,12129642296,10572,Generation Z
Mauritius,2014,male,25-34 years,24,90004,26.67,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,15-24 years,24,96346,24.91,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,35-54 years,41,179164,22.88,Mauritius2014,0.777,12803445934,11120,Generation X
Mauritius,2014,female,75+ years,2,25080,7.97,Mauritius2014,0.777,12803445934,11120,Silent
Mauritius,2014,female,25-34 years,7,88430,7.92,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,male,75+ years,1,14983,6.67,Mauritius2014,0.777,12803445934,11120,Silent
Mauritius,2014,male,55-74 years,6,99760,6.01,Mauritius2014,0.777,12803445934,11120,Boomers
Mauritius,2014,female,35-54 years,7,176494,3.97,Mauritius2014,0.777,12803445934,11120,Generation X
Mauritius,2014,female,5-14 years,3,85980,3.49,Mauritius2014,0.777,12803445934,11120,Generation Z
Mauritius,2014,female,15-24 years,3,94217,3.18,Mauritius2014,0.777,12803445934,11120,Millenials
Mauritius,2014,female,55-74 years,2,112152,1.78,Mauritius2014,0.777,12803445934,11120,Boomers
Mauritius,2014,male,5-14 years,0,88814,0,Mauritius2014,0.777,12803445934,11120,Generation Z
Mauritius,2015,male,35-54 years,37,180202,20.53,Mauritius2015,,11692287066,10125,Generation X
Mauritius,2015,male,25-34 years,16,88362,18.11,Mauritius2015,,11692287066,10125,Millenials
Mauritius,2015,male,15-24 years,14,96489,14.51,Mauritius2015,,11692287066,10125,Millenials
Mauritius,2015,male,75+ years,2,15510,12.89,Mauritius2015,,11692287066,10125,Silent
Mauritius,2015,female,25-34 years,10,86613,11.55,Mauritius2015,,11692287066,10125,Millenials
Mauritius,2015,male,55-74 years,9,103727,8.68,Mauritius2015,,11692287066,10125,Boomers
Mauritius,2015,female,15-24 years,7,94082,7.44,Mauritius2015,,11692287066,10125,Millenials
Mauritius,2015,female,55-74 years,4,116373,3.44,Mauritius2015,,11692287066,10125,Boomers
Mauritius,2015,female,35-54 years,5,177447,2.82,Mauritius2015,,11692287066,10125,Generation X
Mauritius,2015,female,5-14 years,0,83838,0,Mauritius2015,,11692287066,10125,Generation Z
Mauritius,2015,female,75+ years,0,25820,0,Mauritius2015,,11692287066,10125,Silent
Mauritius,2015,male,5-14 years,0,86385,0,Mauritius2015,,11692287066,10125,Generation Z
Mauritius,2016,male,25-34 years,17,87701,19.38,Mauritius2016,,12232463656,10570,Millenials
Mauritius,2016,male,75+ years,3,15754,19.04,Mauritius2016,,12232463656,10570,Silent
Mauritius,2016,male,15-24 years,18,96372,18.68,Mauritius2016,,12232463656,10570,Millenials
Mauritius,2016,male,35-54 years,33,180530,18.28,Mauritius2016,,12232463656,10570,Generation X
Mauritius,2016,male,55-74 years,12,107902,11.12,Mauritius2016,,12232463656,10570,Boomers
Mauritius,2016,female,15-24 years,4,94001,4.26,Mauritius2016,,12232463656,10570,Millenials
Mauritius,2016,female,25-34 years,3,85747,3.5,Mauritius2016,,12232463656,10570,Millenials
Mauritius,2016,female,35-54 years,6,177524,3.38,Mauritius2016,,12232463656,10570,Generation X
Mauritius,2016,female,55-74 years,2,120603,1.66,Mauritius2016,,12232463656,10570,Boomers
Mauritius,2016,female,75+ years,0,26298,0,Mauritius2016,,12232463656,10570,Silent
Mexico,2011,male,75+ years,156,1236980,12.61,Mexico2011,0.748,1180489563964,10965,Silent
Mexico,2011,male,15-24 years,1308,11318362,11.56,Mexico2011,0.748,1180489563964,10965,Millenials
Mexico,2011,male,25-34 years,1024,9792087,10.46,Mexico2011,0.748,1180489563964,10965,Millenials
Mexico,2011,male,35-54 years,1326,13558864,9.78,Mexico2011,0.748,1180489563964,10965,Generation X
Mexico,2011,male,55-74 years,533,5562736,9.58,Mexico2011,0.748,1180489563964,10965,Boomers
Mexico,2011,female,15-24 years,439,10955599,4.01,Mexico2011,0.748,1180489563964,10965,Millenials
Mexico,2011,female,25-34 years,225,9731711,2.31,Mexico2011,0.748,1180489563964,10965,Millenials
Mexico,2011,female,35-54 years,222,14331297,1.55,Mexico2011,0.748,1180489563964,10965,Generation X
Mexico,2011,female,55-74 years,72,5967658,1.21,Mexico2011,0.748,1180489563964,10965,Boomers
Mexico,2011,male,5-14 years,140,11975964,1.17,Mexico2011,0.748,1180489563964,10965,Generation Z
Mexico,2011,female,5-14 years,107,11496698,0.93,Mexico2011,0.748,1180489563964,10965,Generation Z
Mexico,2011,female,75+ years,6,1727144,0.35,Mexico2011,0.748,1180489563964,10965,Silent
Mexico,2012,male,75+ years,170,1283320,13.25,Mexico2012,0.754,1201090018604,10982,Silent
Mexico,2012,male,15-24 years,1251,11427075,10.95,Mexico2012,0.754,1201090018604,10982,Millenials
Mexico,2012,male,25-34 years,1013,9890969,10.24,Mexico2012,0.754,1201090018604,10982,Millenials
Mexico,2012,male,35-54 years,1264,13980301,9.04,Mexico2012,0.754,1201090018604,10982,Generation X
Mexico,2012,male,55-74 years,509,5778173,8.81,Mexico2012,0.754,1201090018604,10982,Boomers
Mexico,2012,female,15-24 years,407,11076558,3.67,Mexico2012,0.754,1201090018604,10982,Millenials
Mexico,2012,female,25-34 years,214,9801779,2.18,Mexico2012,0.754,1201090018604,10982,Millenials
Mexico,2012,female,35-54 years,258,14755637,1.75,Mexico2012,0.754,1201090018604,10982,Generation X
Mexico,2012,female,55-74 years,85,6214623,1.37,Mexico2012,0.754,1201090018604,10982,Boomers
Mexico,2012,male,5-14 years,123,11945793,1.03,Mexico2012,0.754,1201090018604,10982,Generation Z
Mexico,2012,female,5-14 years,79,11441953,0.69,Mexico2012,0.754,1201090018604,10982,Generation Z
Mexico,2012,female,75+ years,8,1772584,0.45,Mexico2012,0.754,1201090018604,10982,Silent
Mexico,2013,male,75+ years,161,1328764,12.12,Mexico2013,0.755,1274443078609,11478,Silent
Mexico,2013,male,25-34 years,1151,10000769,11.51,Mexico2013,0.755,1274443078609,11478,Millenials
Mexico,2013,male,15-24 years,1220,11520698,10.59,Mexico2013,0.755,1274443078609,11478,Millenials
Mexico,2013,male,35-54 years,1469,14385858,10.21,Mexico2013,0.755,1274443078609,11478,Generation X
Mexico,2013,male,55-74 years,565,5999782,9.42,Mexico2013,0.755,1274443078609,11478,Boomers
Mexico,2013,female,15-24 years,392,11186604,3.5,Mexico2013,0.755,1274443078609,11478,Millenials
Mexico,2013,female,25-34 years,212,9885421,2.14,Mexico2013,0.755,1274443078609,11478,Millenials
Mexico,2013,female,35-54 years,263,15162201,1.73,Mexico2013,0.755,1274443078609,11478,Generation X
Mexico,2013,female,55-74 years,94,6474009,1.45,Mexico2013,0.755,1274443078609,11478,Boomers
Mexico,2013,female,75+ years,16,1815829,0.88,Mexico2013,0.755,1274443078609,11478,Silent
Mexico,2013,male,5-14 years,102,11898580,0.86,Mexico2013,0.755,1274443078609,11478,Generation Z
Mexico,2013,female,5-14 years,66,11378193,0.58,Mexico2013,0.755,1274443078609,11478,Generation Z
Mexico,2014,male,75+ years,177,1376264,12.86,Mexico2014,0.756,1314385330073,11663,Silent
Mexico,2014,male,15-24 years,1334,11603241,11.5,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,male,25-34 years,1140,10118932,11.27,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,male,35-54 years,1558,14784480,10.54,Mexico2014,0.756,1314385330073,11663,Generation X
Mexico,2014,male,55-74 years,612,6228708,9.83,Mexico2014,0.756,1314385330073,11663,Boomers
Mexico,2014,female,15-24 years,416,11280468,3.69,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,female,25-34 years,271,9978692,2.72,Mexico2014,0.756,1314385330073,11663,Millenials
Mexico,2014,female,35-54 years,333,15556091,2.14,Mexico2014,0.756,1314385330073,11663,Generation X
Mexico,2014,female,55-74 years,91,6743397,1.35,Mexico2014,0.756,1314385330073,11663,Boomers
Mexico,2014,male,5-14 years,129,11844045,1.09,Mexico2014,0.756,1314385330073,11663,Generation Z
Mexico,2014,female,5-14 years,109,11316008,0.96,Mexico2014,0.756,1314385330073,11663,Generation Z
Mexico,2014,female,75+ years,8,1862263,0.43,Mexico2014,0.756,1314385330073,11663,Silent
Mexico,2015,male,25-34 years,1195,10243158,11.67,Mexico2015,,1169622672463,10228,Millenials
Mexico,2015,male,15-24 years,1347,11676480,11.54,Mexico2015,,1169622672463,10228,Millenials
Mexico,2015,male,75+ years,163,1427654,11.42,Mexico2015,,1169622672463,10228,Silent
Mexico,2015,male,35-54 years,1560,15181008,10.28,Mexico2015,,1169622672463,10228,Generation X
Mexico,2015,male,55-74 years,584,6465941,9.03,Mexico2015,,1169622672463,10228,Boomers
Mexico,2015,female,15-24 years,484,11354811,4.26,Mexico2015,,1169622672463,10228,Millenials
Mexico,2015,female,25-34 years,267,10079012,2.65,Mexico2015,,1169622672463,10228,Millenials
Mexico,2015,female,35-54 years,303,15940497,1.9,Mexico2015,,1169622672463,10228,Generation X
Mexico,2015,female,55-74 years,88,7021916,1.25,Mexico2015,,1169622672463,10228,Boomers
Mexico,2015,male,5-14 years,137,11790898,1.16,Mexico2015,,1169622672463,10228,Generation Z
Mexico,2015,female,5-14 years,95,11261292,0.84,Mexico2015,,1169622672463,10228,Generation Z
Mexico,2015,female,75+ years,11,1915217,0.57,Mexico2015,,1169622672463,10228,Silent
Mongolia,2016,male,25-34 years,127,290660,43.69,Mongolia2016,,11183458131,4145,Millenials
Mongolia,2016,male,35-54 years,127,375631,33.81,Mongolia2016,,11183458131,4145,Generation X
Mongolia,2016,male,15-24 years,85,252851,33.62,Mongolia2016,,11183458131,4145,Millenials
Mongolia,2016,male,55-74 years,29,113527,25.54,Mongolia2016,,11183458131,4145,Boomers
Mongolia,2016,male,75+ years,3,15349,19.55,Mongolia2016,,11183458131,4145,Silent
Mongolia,2016,female,75+ years,3,26305,11.4,Mongolia2016,,11183458131,4145,Silent
Mongolia,2016,female,15-24 years,18,246805,7.29,Mongolia2016,,11183458131,4145,Millenials
Mongolia,2016,female,25-34 years,15,292237,5.13,Mongolia2016,,11183458131,4145,Millenials
Mongolia,2016,female,35-54 years,15,406028,3.69,Mongolia2016,,11183458131,4145,Generation X
Mongolia,2016,female,55-74 years,1,148196,0.67,Mongolia2016,,11183458131,4145,Boomers
Netherlands,2011,male,35-54 years,504,2459735,20.49,Netherlands2011,0.919,893757287202,56667,Generation X
Netherlands,2011,male,75+ years,91,455083,20,Netherlands2011,0.919,893757287202,56667,Silent
Netherlands,2011,male,55-74 years,316,1813398,17.43,Netherlands2011,0.919,893757287202,56667,Boomers
Netherlands,2011,male,25-34 years,138,1010996,13.65,Netherlands2011,0.919,893757287202,56667,Millenials
Netherlands,2011,female,55-74 years,161,1847013,8.72,Netherlands2011,0.919,893757287202,56667,Boomers
Netherlands,2011,female,35-54 years,210,2433362,8.63,Netherlands2011,0.919,893757287202,56667,Generation X
Netherlands,2011,male,15-24 years,85,1039605,8.18,Netherlands2011,0.919,893757287202,56667,Millenials
Netherlands,2011,female,25-34 years,63,1002441,6.28,Netherlands2011,0.919,893757287202,56667,Millenials
Netherlands,2011,female,75+ years,40,724633,5.52,Netherlands2011,0.919,893757287202,56667,Silent
Netherlands,2011,female,15-24 years,38,1004949,3.78,Netherlands2011,0.919,893757287202,56667,Millenials
Netherlands,2011,male,5-14 years,3,1013127,0.3,Netherlands2011,0.919,893757287202,56667,Generation Z
Netherlands,2011,female,5-14 years,1,967820,0.1,Netherlands2011,0.919,893757287202,56667,Generation Z
Netherlands,2012,male,35-54 years,532,2436155,21.84,Netherlands2012,0.92,828946812397,52334,Generation X
Netherlands,2012,male,75+ years,91,469742,19.37,Netherlands2012,0.92,828946812397,52334,Silent
Netherlands,2012,male,55-74 years,319,1852538,17.22,Netherlands2012,0.92,828946812397,52334,Boomers
Netherlands,2012,male,25-34 years,143,1017789,14.05,Netherlands2012,0.92,828946812397,52334,Millenials
Netherlands,2012,female,35-54 years,240,2414858,9.94,Netherlands2012,0.92,828946812397,52334,Generation X
Netherlands,2012,female,55-74 years,182,1885068,9.65,Netherlands2012,0.92,828946812397,52334,Boomers
Netherlands,2012,male,15-24 years,97,1041845,9.31,Netherlands2012,0.92,828946812397,52334,Millenials
Netherlands,2012,female,75+ years,55,734017,7.49,Netherlands2012,0.92,828946812397,52334,Silent
Netherlands,2012,female,25-34 years,58,1008927,5.75,Netherlands2012,0.92,828946812397,52334,Millenials
Netherlands,2012,female,15-24 years,33,1006742,3.28,Netherlands2012,0.92,828946812397,52334,Millenials
Netherlands,2012,male,5-14 years,4,1008342,0.4,Netherlands2012,0.92,828946812397,52334,Generation Z
Netherlands,2012,female,5-14 years,2,963480,0.21,Netherlands2012,0.92,828946812397,52334,Generation Z
Netherlands,2013,male,35-54 years,555,2410644,23.02,Netherlands2013,0.92,866680000367,54510,Generation X
Netherlands,2013,male,75+ years,109,485554,22.45,Netherlands2013,0.92,866680000367,54510,Silent
Netherlands,2013,male,55-74 years,409,1890352,21.64,Netherlands2013,0.92,866680000367,54510,Boomers
Netherlands,2013,male,25-34 years,137,1024168,13.38,Netherlands2013,0.92,866680000367,54510,Millenials
Netherlands,2013,female,55-74 years,186,1922945,9.67,Netherlands2013,0.92,866680000367,54510,Boomers
Netherlands,2013,male,15-24 years,93,1044562,8.9,Netherlands2013,0.92,866680000367,54510,Millenials
Netherlands,2013,female,35-54 years,209,2394702,8.73,Netherlands2013,0.92,866680000367,54510,Generation X
Netherlands,2013,female,75+ years,59,744083,7.93,Netherlands2013,0.92,866680000367,54510,Silent
Netherlands,2013,female,15-24 years,46,1009345,4.56,Netherlands2013,0.92,866680000367,54510,Millenials
Netherlands,2013,female,25-34 years,46,1014090,4.54,Netherlands2013,0.92,866680000367,54510,Millenials
Netherlands,2013,male,5-14 years,4,1002074,0.4,Netherlands2013,0.92,866680000367,54510,Generation Z
Netherlands,2013,female,5-14 years,3,956989,0.31,Netherlands2013,0.92,866680000367,54510,Generation Z
Netherlands,2014,male,35-54 years,563,2410644,23.35,Netherlands2014,0.922,879635084125,55325,Generation X
Netherlands,2014,male,55-74 years,391,1890352,20.68,Netherlands2014,0.922,879635084125,55325,Boomers
Netherlands,2014,male,75+ years,97,485554,19.98,Netherlands2014,0.922,879635084125,55325,Silent
Netherlands,2014,male,25-34 years,117,1024168,11.42,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,55-74 years,197,1922945,10.24,Netherlands2014,0.922,879635084125,55325,Boomers
Netherlands,2014,female,35-54 years,228,2394702,9.52,Netherlands2014,0.922,879635084125,55325,Generation X
Netherlands,2014,female,75+ years,61,744083,8.2,Netherlands2014,0.922,879635084125,55325,Silent
Netherlands,2014,male,15-24 years,81,1044562,7.75,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,25-34 years,54,1014090,5.32,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,15-24 years,48,1009345,4.76,Netherlands2014,0.922,879635084125,55325,Millenials
Netherlands,2014,female,5-14 years,1,956989,0.1,Netherlands2014,0.922,879635084125,55325,Generation Z
Netherlands,2014,male,5-14 years,1,1002074,0.1,Netherlands2014,0.922,879635084125,55325,Generation Z
Netherlands,2015,male,75+ years,129,523197,24.66,Netherlands2015,,757999453314,47206,Silent
Netherlands,2015,male,55-74 years,418,1966083,21.26,Netherlands2015,,757999453314,47206,Boomers
Netherlands,2015,male,35-54 years,499,2362263,21.12,Netherlands2015,,757999453314,47206,Generation X
Netherlands,2015,male,25-34 years,146,1045012,13.97,Netherlands2015,,757999453314,47206,Millenials
Netherlands,2015,female,55-74 years,220,1998082,11.01,Netherlands2015,,757999453314,47206,Boomers
Netherlands,2015,female,35-54 years,211,2353550,8.97,Netherlands2015,,757999453314,47206,Generation X
Netherlands,2015,male,15-24 years,89,1058675,8.41,Netherlands2015,,757999453314,47206,Millenials
Netherlands,2015,female,75+ years,55,770107,7.14,Netherlands2015,,757999453314,47206,Silent
Netherlands,2015,female,25-34 years,65,1030867,6.31,Netherlands2015,,757999453314,47206,Millenials
Netherlands,2015,female,15-24 years,34,1018674,3.34,Netherlands2015,,757999453314,47206,Millenials
Netherlands,2015,female,5-14 years,6,943082,0.64,Netherlands2015,,757999453314,47206,Generation Z
Netherlands,2015,male,5-14 years,1,987750,0.1,Netherlands2015,,757999453314,47206,Generation Z
Netherlands,2016,male,75+ years,123,541327,22.72,Netherlands2016,,777227541581,48108,Silent
Netherlands,2016,male,55-74 years,436,2004642,21.75,Netherlands2016,,777227541581,48108,Boomers
Netherlands,2016,male,35-54 years,478,2341693,20.41,Netherlands2016,,777227541581,48108,Generation X
Netherlands,2016,male,25-34 years,159,1061905,14.97,Netherlands2016,,777227541581,48108,Millenials
Netherlands,2016,female,75+ years,87,781301,11.14,Netherlands2016,,777227541581,48108,Silent
Netherlands,2016,female,55-74 years,209,2037375,10.26,Netherlands2016,,777227541581,48108,Boomers
Netherlands,2016,female,35-54 years,217,2334777,9.29,Netherlands2016,,777227541581,48108,Generation X
Netherlands,2016,male,15-24 years,77,1067719,7.21,Netherlands2016,,777227541581,48108,Millenials
Netherlands,2016,female,25-34 years,65,1043372,6.23,Netherlands2016,,777227541581,48108,Millenials
Netherlands,2016,female,15-24 years,35,1025443,3.41,Netherlands2016,,777227541581,48108,Millenials
New Zealand,2011,male,15-24 years,96,330920,29.01,New Zealand2011,0.907,168461998741,41184,Millenials
New Zealand,2011,male,25-34 years,70,277600,25.22,New Zealand2011,0.907,168461998741,41184,Millenials
New Zealand,2011,male,35-54 years,129,586950,21.98,New Zealand2011,0.907,168461998741,41184,Generation X
New Zealand,2011,male,75+ years,19,110720,17.16,New Zealand2011,0.907,168461998741,41184,Silent
New Zealand,2011,male,55-74 years,60,399890,15,New Zealand2011,0.907,168461998741,41184,Boomers
New Zealand,2011,female,15-24 years,33,311490,10.59,New Zealand2011,0.907,168461998741,41184,Millenials
